"species";"date";"obs_id";"obs_letter";"quadrat_num";"count_30s";"count_1m";"counting_time_1m";"count_cells";"counting_time_cells";"count_TRUE";"prop_30s";"prop_1m";"prop_cells";"quadrat_order_30s";"quadrat_order_1m";"quadrat_order_cells"
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat6";7;7;85;16;500;19;0,368421052631579;0,368421052631579;0,842105263157895;10;3;6
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat7";49;56;121;89;635;102;0,480392156862745;0,549019607843137;0,872549019607843;1;1;10
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat8";4;6;66;8;384;9;0,444444444444444;0,666666666666667;0,888888888888889;2;5;4
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat9";21;26;95;41;592;47;0,446808510638298;0,553191489361702;0,872340425531915;3;4;9
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat10";8;9;82;10;404;10;0,8;0,9;1;4;8;2
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat1";33;92;109;129;812;169;0,195266272189349;0,544378698224852;0,763313609467456;3;7;1
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat2";15;42;135;76;866;86;0,174418604651163;0,488372093023256;0,883720930232558;4;8;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat3";2;2;42;4;180;4;0,5;0,5;1;5;6;9
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat4";29;50;105;67;762;75;0,386666666666667;0,666666666666667;0,893333333333333;6;10;5
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat5";3;5;34;6;197;7;0,428571428571429;0,714285714285714;0,857142857142857;7;5;8
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat6";3;8;54;16;515;19;0,157894736842105;0,421052631578947;0,842105263157895;8;1;6
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat7";39;80;145;83;572;102;0,382352941176471;0,784313725490196;0,813725490196078;9;9;7
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat8";4;5;47;8;290;9;0,444444444444444;0,555555555555556;0,888888888888889;10;3;2
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat9";17;29;90;40;718;47;0,361702127659574;0,617021276595745;0,851063829787234;1;2;4
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat10";5;10;72;6;187;10;0,5;1;0,6;2;4;10
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat1";4;6;69;6;283;8;0,5;0,75;0,75;1;5;9
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat2";2;3;123;3;210;3;0,666666666666667;1;1;2;6;1
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat3";0;0;165;0;102;0;NA;NA;NA;3;4;7
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat4";7;10;71;13;305;15;0,466666666666667;0,666666666666667;0,866666666666667;4;8;3
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat5";5;12;133;14;586;17;0,294117647058824;0,705882352941177;0,823529411764706;5;3;6
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat6";1;2;80;2;150;2;0,5;1;1;6;9;4
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat7";5;11;113;15;327;16;0,3125;0,6875;0,9375;7;7;5
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat8";0;0;180;0;126;0;NA;NA;NA;8;1;10
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat9";5;7;76;7;235;8;0,625;0,875;0,875;9;10;2
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat10";3;4;105;4;293;8;0,375;0,5;0,5;10;2;8
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat1";6;5;60;6;502;8;0,75;0,625;0,75;7;1;5
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat2";1;2;60;3;300;3;0,333333333333333;0,666666666666667;1;8;2;7
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat3";0;0;110;0;275;0;NA;NA;NA;9;10;3
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat4";9;12;102;13;286;15;0,6;0,8;0,866666666666667;10;4;9
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat5";4;11;145;12;484;17;0,235294117647059;0,647058823529412;0,705882352941177;1;9;2
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat6";1;1;60;2;242;2;0,5;0,5;1;2;5;10
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat7";4;11;120;16;628;16;0,25;0,6875;1;3;3;1
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat8";0;0;120;0;220;0;NA;NA;NA;4;7;6
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat9";6;7;180;8;300;8;0,75;0,875;1;5;6;8
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat10";2;3;90;3;381;8;0,25;0,375;0,375;6;8;4
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat1";4;4;116;4;456;8;0,5;0,5;0,5;5;9;3
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat2";2;2;158;2;219;3;0,666666666666667;0,666666666666667;0,666666666666667;6;10;5
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat3";0;0;300;0;303;0;NA;NA;NA;7;8;1
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat4";8;9;120;9;240;15;0,533333333333333;0,6;0,6;8;2;7
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat5";3;5;131;9;275;17;0,176470588235294;0,294117647058824;0,529411764705882;9;7;10
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat6";2;2;96;2;283;2;1;1;1;10;3;8
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat7";2;8;180;10;379;16;0,125;0,5;0,625;1;1;9
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat8";0;0;209;0;156;0;NA;NA;NA;2;5;4
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat9";1;5;138;4;163;8;0,125;0,625;0,5;3;4;6
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat10";2;3;174;3;207;8;0,25;0,375;0,375;4;6;2
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat1";4;4;167;5;326;8;0,5;0,5;0,625;3;7;1
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat2";1;1;185;2;404;3;0,333333333333333;0,333333333333333;0,666666666666667;4;8;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat3";0;0;146;1;331;0;NA;NA;Inf;5;6;9
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat4";7;9;93;11;342;15;0,466666666666667;0,6;0,733333333333333;6;10;5
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat5";5;7;286;6;521;17;0,294117647058824;0,411764705882353;0,352941176470588;7;5;8
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat6";1;1;134;2;606;2;0,5;0,5;1;8;1;6
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat7";7;4;169;13;431;16;0,4375;0,25;0,8125;9;9;7
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat8";0;0;227;0;278;0;NA;NA;NA;10;3;2
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat9";2;5;143;4;327;8;0,25;0,625;0,5;1;2;4
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat10";2;3;128;3;207;8;0,25;0,375;0,375;2;4;10
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat1";3;3;70;5;282;8;0,375;0,375;0,625;8;2;6
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat2";1;1;83;2;180;3;0,333333333333333;0,333333333333333;0,666666666666667;9;3;8
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat3";0;0;73;0;220;0;NA;NA;NA;10;1;4
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat4";7;9;60;11;317;15;0,466666666666667;0,6;0,733333333333333;1;5;10
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat5";1;4;71;7;296;17;0,0588235294117647;0,235294117647059;0,411764705882353;2;10;3
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat6";5;2;60;2;301;2;2,5;1;1;3;6;1
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat7";2;1;78;9;405;16;0,125;0,0625;0,5625;4;4;2
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat8";1;0;117;0;225;0;Inf;NA;NA;5;8;7
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat9";2;3;60;2;213;8;0,25;0,375;0,25;6;7;9
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat10";1;2;52;2;216;8;0,125;0,25;0,25;7;9;5
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat1";2;5;134;6;382;8;0,25;0,625;0,75;6;10;4
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat2";1;1;98;1;434;3;0,333333333333333;0,333333333333333;0,333333333333333;7;1;6
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat3";0;0;187;0;565;0;NA;NA;NA;8;9;2
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat4";7;11;222;15;434;15;0,466666666666667;0,733333333333333;1;9;3;8
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat5";4;4;142;10;895;17;0,235294117647059;0,235294117647059;0,588235294117647;10;8;1
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat6";2;2;153;4;342;2;1;1;2;1;4;9
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat7";1;5;145;10;417;16;0,0625;0,3125;0,625;2;2;10
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat8";0;0;252;0;482;0;NA;NA;NA;3;6;5
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat9";1;1;116;7;412;8;0,125;0,125;0,875;4;5;7
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat10";3;4;70;7;550;8;0,375;0,5;0,875;5;7;3
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat1";18;17;116;21;382;26;0,692307692307692;0,653846153846154;0,807692307692308;1;5;9
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat2";36;51;233;46;598;88;0,409090909090909;0,579545454545455;0,522727272727273;2;6;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat3";0;0;124;0;210;1;0;0;0;3;4;7
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat4";29;33;116;26;456;46;0,630434782608696;0,717391304347826;0,565217391304348;4;8;3
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat5";8;9;163;10;350;11;0,727272727272727;0,818181818181818;0,909090909090909;5;3;6
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat6";24;16;98;21;408;21;1,14285714285714;0,761904761904762;1;6;9;4
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat7";63;49;154;66;629;77;0,818181818181818;0,636363636363636;0,857142857142857;7;7;5
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat8";0;0;85;0;127;0;NA;NA;NA;8;1;10
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat9";9;23;113;27;593;35;0,257142857142857;0,657142857142857;0,771428571428571;9;10;2
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat10";13;15;104;24;363;38;0,342105263157895;0,394736842105263;0,631578947368421;10;2;8
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat1";11;15;90;19;405;26;0,423076923076923;0,576923076923077;0,730769230769231;9;3;7
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat2";15;30;130;49;458;88;0,170454545454545;0,340909090909091;0,556818181818182;10;4;9
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat3";0;0;50;0;60;1;0;0;0;1;2;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat4";12;21;85;27;542;46;0,260869565217391;0,456521739130435;0,58695652173913;2;6;1
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat5";6;8;70;8;215;11;0,545454545454545;0,727272727272727;0,727272727272727;3;1;4
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat6";10;17;56;19;458;21;0,476190476190476;0,80952380952381;0,904761904761905;4;7;2
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat7";15;32;135;64;630;77;0,194805194805195;0,415584415584416;0,831168831168831;5;5;3
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat8";0;0;60;0;60;0;NA;NA;NA;6;9;8
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat9";13;19;55;26;306;35;0,371428571428571;0,542857142857143;0,742857142857143;7;8;10
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat10";11;14;60;23;310;38;0,289473684210526;0,368421052631579;0,605263157894737;8;10;6
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat1";26;28;144;21;338;26;1;1,07692307692308;0,807692307692308;7;1;5
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat2";63;80;365;78;1072;88;0,715909090909091;0,909090909090909;0,886363636363636;8;2;7
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat3";0;0;25;0;31;1;0;0;0;9;10;3
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat4";42;42;227;42;635;46;0,91304347826087;0,91304347826087;0,91304347826087;10;4;9
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat5";9;10;142;8;153;11;0,818181818181818;0,909090909090909;0,727272727272727;1;9;2
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat6";24;22;130;20;256;21;1,14285714285714;1,04761904761905;0,952380952380952;2;5;10
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat7";60;68;303;68;1505;77;0,779220779220779;0,883116883116883;0,883116883116883;3;3;1
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat8";0;0;51;0;23;0;NA;NA;NA;4;7;6
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat9";24;32;221;35;420;35;0,685714285714286;0,914285714285714;1;5;6;8
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat10";18;21;136;19;437;38;0,473684210526316;0,552631578947368;0,5;6;8;4
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat1";21;26;130;39;756;26;0,807692307692308;1;1,5;5;9;3
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat2";57;60;275;80;962;88;0,647727272727273;0,681818181818182;0,909090909090909;6;10;5
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat3";0;0;77;0;436;1;0;0;0;7;8;1
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat4";35;32;132;27;675;46;0,760869565217391;0,695652173913043;0,58695652173913;8;2;7
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat5";10;10;101;9;200;11;0,909090909090909;0,909090909090909;0,818181818181818;9;7;10
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat6";23;20;82;20;229;21;1,0952380952381;0,952380952380952;0,952380952380952;10;3;8
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat7";35;50;316;76;764;77;0,454545454545455;0,649350649350649;0,987012987012987;1;1;9
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat8";0;0;103;0;415;0;NA;NA;NA;2;5;4
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat9";20;28;176;35;849;35;0,571428571428571;0,8;1;3;4;6
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat10";10;24;154;24;866;38;0,263157894736842;0,631578947368421;0,631578947368421;4;6;2
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat1";23;20;150;30;780;26;0,884615384615385;0,769230769230769;1,15384615384615;3;7;1
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat2";50;52;270;105;861;88;0,568181818181818;0,590909090909091;1,19318181818182;4;8;3
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat3";0;0;128;1;182;1;0;0;1;5;6;9
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat4";35;32;99;52;497;46;0,760869565217391;0,695652173913043;1,1304347826087;6;10;5
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat5";10;6;120;10;269;11;0,909090909090909;0,545454545454545;0,909090909090909;7;5;8
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat6";27;22;250;22;278;21;1,28571428571429;1,04761904761905;1,04761904761905;8;1;6
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat7";60;63;170;108;711;77;0,779220779220779;0,818181818181818;1,4025974025974;9;9;7
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat8";0;0;90;0;219;0;NA;NA;NA;10;3;2
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat9";24;31;170;38;389;35;0,685714285714286;0,885714285714286;1,08571428571429;1;2;4
"EUPHEL";2021-03-04;"obs_lbev";"I";"quadrat10";19;25;156;36;376;38;0,5;0,657894736842105;0,947368421052632;2;4;10
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat1";10;8;105;32;777;33;0,303030303030303;0,242424242424242;0,96969696969697;1;5;9
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat2";12;18;129;21;450;24;0,5;0,75;0,875;2;6;1
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat3";0;3;194;1;262;1;0;3;1;3;4;7
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat4";8;13;217;14;357;19;0,421052631578947;0,684210526315789;0,736842105263158;4;8;3
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat5";4;6;114;9;286;13;0,307692307692308;0,461538461538462;0,692307692307692;5;3;6
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat6";10;17;146;22;356;27;0,37037037037037;0,62962962962963;0,814814814814815;6;9;4
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat7";18;19;122;36;447;38;0,473684210526316;0,5;0,947368421052632;7;7;5
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat8";0;0;120;0;210;0;NA;NA;NA;8;1;10
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat9";23;32;180;49;573;58;0,396551724137931;0,551724137931034;0,844827586206897;9;10;2
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat10";4;4;136;9;307;10;0,4;0,4;0,9;10;2;8
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat1";7;12;90;27;549;33;0,212121212121212;0,363636363636364;0,818181818181818;9;2;7
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat2";13;18;115;18;310;24;0,541666666666667;0,75;0,75;10;4;9
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat3";0;0;217;0;116;1;0;0;0;1;3;5
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat4";3;8;121;17;779;19;0,157894736842105;0,421052631578947;0,894736842105263;2;6;1
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat5";1;11;161;9;244;13;0,0769230769230769;0,846153846153846;0,692307692307692;3;1;4
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat6";9;14;107;24;414;27;0,333333333333333;0,518518518518518;0,888888888888889;4;7;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat7";18;25;90;27;424;38;0,473684210526316;0,657894736842105;0,710526315789474;5;5;3
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat8";0;0;158;0;119;0;NA;NA;NA;6;9;8
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat9";11;28;87;46;334;58;0,189655172413793;0,482758620689655;0,793103448275862;7;8;10
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat10";5;9;133;8;167;10;0,5;0,9;0,8;8;10;6
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat1";8;8;66;22;241;33;0,242424242424242;0,242424242424242;0,666666666666667;7;1;5
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat2";12;17;84;19;347;24;0,5;0,708333333333333;0,791666666666667;8;2;7
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat3";0;0;170;0;109;1;0;0;0;9;10;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat4";6;10;173;7;188;19;0,315789473684211;0,526315789473684;0,368421052631579;10;4;9
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat5";5;7;210;11;288;13;0,384615384615385;0,538461538461538;0,846153846153846;1;9;2
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat6";10;18;137;23;324;27;0,37037037037037;0,666666666666667;0,851851851851852;2;5;10
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat7";12;15;88;29;432;38;0,315789473684211;0,394736842105263;0,763157894736842;3;3;1
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat8";0;0;235;0;108;0;NA;NA;NA;4;7;6
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat9";10;36;176;45;594;58;0,172413793103448;0,620689655172414;0,775862068965517;5;6;8
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat10";8;8;165;9;207;10;0,8;0,8;0,9;6;8;4
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat1";9;10;117;28;680;33;0,272727272727273;0,303030303030303;0,848484848484849;5;9;3
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat2";11;15;97;17;572;24;0,458333333333333;0,625;0,708333333333333;6;10;5
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat3";0;0;170;0;152;1;0;0;0;7;8;1
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat4";5;10;330;7;213;19;0,263157894736842;0,526315789473684;0,368421052631579;8;2;7
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat5";9;7;144;11;390;13;0,692307692307692;0,538461538461538;0,846153846153846;9;7;10
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat6";7;8;103;18;492;27;0,259259259259259;0,296296296296296;0,666666666666667;10;3;8
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat7";9;19;264;31;439;38;0,236842105263158;0,5;0,815789473684211;1;1;9
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat8";0;0;150;0;218;0;NA;NA;NA;2;5;4
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat9";17;27;260;46;995;58;0,293103448275862;0,46551724137931;0,793103448275862;3;4;6
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat10";5;5;123;7;252;10;0,5;0,5;0,7;4;6;2
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat1";5;19;108;24;323;33;0,151515151515152;0,575757575757576;0,727272727272727;10;4;8
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat2";13;21;116;24;489;24;0,541666666666667;0,875;1;1;5;10
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat3";0;0;180;1;266;1;0;0;1;2;3;6
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat4";8;14;115;13;483;19;0,421052631578947;0,736842105263158;0,684210526315789;3;7;2
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat5";7;5;110;10;391;13;0,538461538461538;0,384615384615385;0,769230769230769;4;2;5
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat6";12;15;123;25;562;27;0,444444444444444;0,555555555555556;0,925925925925926;5;8;3
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat7";13;22;107;32;720;38;0,342105263157895;0,578947368421053;0,842105263157895;6;6;4
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat8";0;0;150;0;168;0;NA;NA;NA;7;10;9
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat9";20;37;121;52;783;58;0,344827586206897;0,637931034482759;0,896551724137931;8;9;1
"EROCIC";2021-03-18;"obs_yllr";"B";"quadrat10";5;7;120;10;441;10;0,5;0,7;1;9;1;7
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat1";7;15;100;23;180;33;0,212121212121212;0,454545454545455;0,696969696969697;3;7;1
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat2";15;16;130;17;310;24;0,625;0,666666666666667;0,708333333333333;4;8;3
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat3";0;0;90;1;226;1;0;0;1;5;3;9
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat4";8;16;150;13;200;19;0,421052631578947;0,842105263157895;0,684210526315789;6;10;5
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat5";6;6;110;7;240;13;0,461538461538462;0,461538461538462;0,538461538461538;7;5;8
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat6";12;13;83;25;415;27;0,444444444444444;0,481481481481481;0,925925925925926;8;1;6
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat7";13;22;75;29;370;38;0,342105263157895;0,578947368421053;0,763157894736842;9;9;7
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat8";0;0;135;0;120;0;NA;NA;NA;10;6;2
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat9";17;25;108;46;450;58;0,293103448275862;0,431034482758621;0,793103448275862;1;2;4
"EROCIC";2021-03-18;"obs_bqiy";"I";"quadrat10";1;5;97;9;353;10;0,1;0,5;0,9;2;4;10
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat1";8;6;57;22;616;57;0,140350877192982;0,105263157894737;0,385964912280702;1;5;9
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat2";53;77;125;78;492;100;0,53;0,77;0,78;2;6;1
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat3";0;0;60;0;143;0;NA;NA;NA;3;4;7
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat4";13;14;39;12;130;16;0,8125;0,875;0,75;4;8;3
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat5";6;3;27;7;266;10;0,6;0,3;0,7;5;3;6
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat6";31;32;72;35;157;34;0,911764705882353;0,941176470588235;1,02941176470588;6;9;4
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat7";58;59;138;74;297;75;0,773333333333333;0,786666666666667;0,986666666666667;7;7;5
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat8";0;0;120;0;135;0;NA;NA;NA;8;1;10
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat9";100;100;180;193;737;240;0,416666666666667;0,416666666666667;0,804166666666667;9;10;2
"CHRALT";2021-04-13;"obs_fxol";"A";"quadrat10";7;21;60;25;486;32;0,21875;0,65625;0,78125;10;2;8
"CHRALT";2021-04-13;"obs_nfsc";"C";"quadrat1";4;5;61;6;321;57;0,0701754385964912;0,087719298245614;0,105263157894737;9;3;7
"CHRALT";2021-04-13;"obs_nfsc";"C";"quadrat2";55;90;231;93;413;100;0,55;0,9;0,93;10;4;9
"CHRALT";2021-04-13;"obs_nfsc";"C";"quadrat3";0;0;20;0;125;0;NA;NA;NA;1;2;5
"CHRALT";2021-04-13;"obs_nfsc";"C";"quadrat4";12;14;57;18;334;16;0,75;0,875;1,125;2;6;1
"CHRALT";2021-04-13;"obs_nfsc";"C";"quadrat5";3;3;34;3;157;10;0,3;0,3;0,3;3;1;4
"CHRALT";2021-04-13;"obs_nfsc";"C";"quadrat6";40;35;92;32;369;34;1,17647058823529;1,02941176470588;0,941176470588235;4;7;2
"CHRALT";2021-04-13;"obs_nfsc";"C";"quadrat7";60;67;224;56;691;75;0,8;0,893333333333333;0,746666666666667;5;5;3
