"species";"obs_id";"obs_letter";"counting_method";"quadrat_num";"count";"counting_time";"prop_detect";"quadrat_order";"count_TRUE";"species_conspicuousness";"habitat_closure";"exp_bota";"excess_detect"
"AMBART";"obs_aefg";"I";"count_30s";"quadrat2";33;30;0,916666666666667;4;36;2;-1,86579190978003;4;0
"AMBART";"obs_aefg";"I";"count_30s";"quadrat4";10;30;1;6;10;2;-1,82662823470607;4;0
"AMBART";"obs_aefg";"I";"count_30s";"quadrat5";75;30;0,925925925925926;7;81;2;-1,60368065544181;4;0
"AMBART";"obs_aefg";"I";"count_30s";"quadrat6";11;30;0,733333333333333;8;15;2;-1,55908052856005;4;0
"AMBART";"obs_aefg";"I";"count_30s";"quadrat7";66;30;0,385964912280702;9;171;2;-1,50471601048207;4;0
"AMBART";"obs_aefg";"I";"count_30s";"quadrat9";80;30;0,427807486631016;1;187;2;-1,66997353441023;4;0
"AMBART";"obs_aefg";"I";"count_1m";"quadrat1";48;45;0,979591836734694;7;49;2;-1,58198790335515;4;0
"AMBART";"obs_aefg";"I";"count_1m";"quadrat10";15;40;0,882352941176471;4;17;2;-1,78746455963211;4;0
"AMBART";"obs_aefg";"I";"count_1m";"quadrat2";35;35;0,972222222222222;8;36;2;-1,86579190978003;4;0
"AMBART";"obs_aefg";"I";"count_1m";"quadrat4";10;40;1;10;10;2;-1,82662823470607;4;0
"AMBART";"obs_aefg";"I";"count_1m";"quadrat5";69;49;0,851851851851852;5;81;2;-1,60368065544181;4;0
"AMBART";"obs_aefg";"I";"count_1m";"quadrat6";14;59;0,933333333333333;1;15;2;-1,55908052856005;4;0
"AMBART";"obs_aefg";"I";"count_1m";"quadrat7";153;82;0,894736842105263;9;171;2;-1,50471601048207;4;0
"AMBART";"obs_aefg";"I";"count_1m";"quadrat9";184;49;0,983957219251337;2;187;2;-1,66997353441023;4;0
"AMBART";"obs_aefg";"I";"count_cells";"quadrat1";49;289;1;1;49;2;-1,58198790335515;4;0
"AMBART";"obs_aefg";"I";"count_cells";"quadrat10";17;222;1;8;17;2;-1,78746455963211;4;0
"AMBART";"obs_aefg";"I";"count_cells";"quadrat2";38;302;1,05555555555556;3;36;2;-1,86579190978003;4;1
"AMBART";"obs_aefg";"I";"count_cells";"quadrat4";10;183;1;5;10;2;-1,82662823470607;4;0
"AMBART";"obs_aefg";"I";"count_cells";"quadrat5";77;334;0,950617283950617;9;81;2;-1,60368065544181;4;0
"AMBART";"obs_aefg";"I";"count_cells";"quadrat6";15;279;1;7;15;2;-1,55908052856005;4;0
"AMBART";"obs_aefg";"I";"count_cells";"quadrat7";177;602;1,03508771929825;6;171;2;-1,50471601048207;4;1
"AMBART";"obs_aefg";"I";"count_cells";"quadrat9";182;518;0,973262032085562;4;187;2;-1,66997353441023;4;0
"AMBART";"obs_dglw";"B";"count_30s";"quadrat1";37;30;0,755102040816326;10;49;2;-1,58198790335515;2;0
"AMBART";"obs_dglw";"B";"count_30s";"quadrat10";13;30;0,764705882352941;9;17;2;-1,78746455963211;2;0
"AMBART";"obs_dglw";"B";"count_30s";"quadrat2";29;30;0,805555555555556;1;36;2;-1,86579190978003;2;0
"AMBART";"obs_dglw";"B";"count_30s";"quadrat4";10;30;1;3;10;2;-1,82662823470607;2;0
"AMBART";"obs_dglw";"B";"count_30s";"quadrat5";62;30;0,765432098765432;4;81;2;-1,60368065544181;2;0
"AMBART";"obs_dglw";"B";"count_30s";"quadrat6";11;30;0,733333333333333;5;15;2;-1,55908052856005;2;0
"AMBART";"obs_dglw";"B";"count_30s";"quadrat7";75;30;0,43859649122807;6;171;2;-1,50471601048207;2;0
"AMBART";"obs_dglw";"B";"count_30s";"quadrat9";65;30;0,347593582887701;8;187;2;-1,66997353441023;2;0
"AMBART";"obs_dglw";"B";"count_1m";"quadrat1";44;90;0,897959183673469;4;49;2;-1,58198790335515;2;0
"AMBART";"obs_dglw";"B";"count_1m";"quadrat10";16;60;0,941176470588235;1;17;2;-1,78746455963211;2;0
"AMBART";"obs_dglw";"B";"count_1m";"quadrat2";35;75;0,972222222222222;5;36;2;-1,86579190978003;2;0
"AMBART";"obs_dglw";"B";"count_1m";"quadrat4";10;30;1;7;10;2;-1,82662823470607;2;0
"AMBART";"obs_dglw";"B";"count_1m";"quadrat5";75;120;0,925925925925926;2;81;2;-1,60368065544181;2;0
"AMBART";"obs_dglw";"B";"count_1m";"quadrat6";12;30;0,8;8;15;2;-1,55908052856005;2;0
"AMBART";"obs_dglw";"B";"count_1m";"quadrat7";143;240;0,83625730994152;6;171;2;-1,50471601048207;2;0
"AMBART";"obs_dglw";"B";"count_1m";"quadrat9";170;130;0,909090909090909;9;187;2;-1,66997353441023;2;0
"AMBART";"obs_dglw";"B";"count_cells";"quadrat1";46;250;0,938775510204082;8;49;2;-1,58198790335515;2;0
"AMBART";"obs_dglw";"B";"count_cells";"quadrat10";17;170;1;7;17;2;-1,78746455963211;2;0
"AMBART";"obs_dglw";"B";"count_cells";"quadrat2";36;157;1;10;36;2;-1,86579190978003;2;0
"AMBART";"obs_dglw";"B";"count_cells";"quadrat4";10;73;1;2;10;2;-1,82662823470607;2;0
"AMBART";"obs_dglw";"B";"count_cells";"quadrat5";79;290;0,975308641975309;5;81;2;-1,60368065544181;2;0
"AMBART";"obs_dglw";"B";"count_cells";"quadrat6";15;236;1;3;15;2;-1,55908052856005;2;0
"AMBART";"obs_dglw";"B";"count_cells";"quadrat7";166;473;0,970760233918129;4;171;2;-1,50471601048207;2;0
"AMBART";"obs_dglw";"B";"count_cells";"quadrat9";183;820;0,978609625668449;1;187;2;-1,66997353441023;2;0
"AMBART";"obs_gdvs";"G";"count_30s";"quadrat1";47;30;0,959183673469388;5;49;2;-1,58198790335515;1;0
"AMBART";"obs_gdvs";"G";"count_30s";"quadrat10";18;30;1,05882352941176;4;17;2;-1,78746455963211;1;1
"AMBART";"obs_gdvs";"G";"count_30s";"quadrat2";26;30;0,722222222222222;6;36;2;-1,86579190978003;1;0
"AMBART";"obs_gdvs";"G";"count_30s";"quadrat4";9;30;0,9;8;10;2;-1,82662823470607;1;0
"AMBART";"obs_gdvs";"G";"count_30s";"quadrat5";52;30;0,641975308641975;9;81;2;-1,60368065544181;1;0
"AMBART";"obs_gdvs";"G";"count_30s";"quadrat6";11;30;0,733333333333333;10;15;2;-1,55908052856005;1;0
"AMBART";"obs_gdvs";"G";"count_30s";"quadrat7";96;30;0,56140350877193;1;171;2;-1,50471601048207;1;0
"AMBART";"obs_gdvs";"G";"count_30s";"quadrat9";90;30;0,481283422459893;3;187;2;-1,66997353441023;1;0
"AMBART";"obs_gdvs";"G";"count_1m";"quadrat1";38;47;0,775510204081633;9;49;2;-1,58198790335515;1;0
"AMBART";"obs_gdvs";"G";"count_1m";"quadrat10";16;61;0,941176470588235;6;17;2;-1,78746455963211;1;0
"AMBART";"obs_gdvs";"G";"count_1m";"quadrat2";38;42;1,05555555555556;10;36;2;-1,86579190978003;1;1
"AMBART";"obs_gdvs";"G";"count_1m";"quadrat4";10;19;1;2;10;2;-1,82662823470607;1;0
"AMBART";"obs_gdvs";"G";"count_1m";"quadrat5";73;73;0,901234567901235;7;81;2;-1,60368065544181;1;0
"AMBART";"obs_gdvs";"G";"count_1m";"quadrat6";13;21;0,866666666666667;3;15;2;-1,55908052856005;1;0
"AMBART";"obs_gdvs";"G";"count_1m";"quadrat7";93;108;0,543859649122807;1;171;2;-1,50471601048207;1;0
"AMBART";"obs_gdvs";"G";"count_1m";"quadrat9";94;86;0,502673796791444;4;187;2;-1,66997353441023;1;0
"AMBART";"obs_gdvs";"G";"count_cells";"quadrat1";44;506;0,897959183673469;3;49;2;-1,58198790335515;1;0
"AMBART";"obs_gdvs";"G";"count_cells";"quadrat10";17;272;1;2;17;2;-1,78746455963211;1;0
"AMBART";"obs_gdvs";"G";"count_cells";"quadrat2";35;252;0,972222222222222;5;36;2;-1,86579190978003;1;0
"AMBART";"obs_gdvs";"G";"count_cells";"quadrat4";10;100;1;7;10;2;-1,82662823470607;1;0
"AMBART";"obs_gdvs";"G";"count_cells";"quadrat5";75;321;0,925925925925926;10;81;2;-1,60368065544181;1;0
"AMBART";"obs_gdvs";"G";"count_cells";"quadrat6";11;111;0,733333333333333;8;15;2;-1,55908052856005;1;0
"AMBART";"obs_gdvs";"G";"count_cells";"quadrat7";164;509;0,95906432748538;9;171;2;-1,50471601048207;1;0
"AMBART";"obs_gdvs";"G";"count_cells";"quadrat9";178;808;0,951871657754011;6;187;2;-1,66997353441023;1;0
"AMBART";"obs_jxbn";"E";"count_30s";"quadrat1";31;30;0,63265306122449;7;49;2;-1,58198790335515;1;0
"AMBART";"obs_jxbn";"E";"count_30s";"quadrat10";12;30;0,705882352941177;6;17;2;-1,78746455963211;1;0
"AMBART";"obs_jxbn";"E";"count_30s";"quadrat2";24;30;0,666666666666667;8;36;2;-1,86579190978003;1;0
"AMBART";"obs_jxbn";"E";"count_30s";"quadrat4";11;30;1,1;10;10;2;-1,82662823470607;1;1
"AMBART";"obs_jxbn";"E";"count_30s";"quadrat5";65;30;0,802469135802469;1;81;2;-1,60368065544181;1;0
"AMBART";"obs_jxbn";"E";"count_30s";"quadrat6";14;30;0,933333333333333;2;15;2;-1,55908052856005;1;0
"AMBART";"obs_jxbn";"E";"count_30s";"quadrat7";76;30;0,444444444444444;3;171;2;-1,50471601048207;1;0
"AMBART";"obs_jxbn";"E";"count_30s";"quadrat9";108;30;0,577540106951872;5;187;2;-1,66997353441023;1;0
"AMBART";"obs_jxbn";"E";"count_1m";"quadrat1";34;38;0,693877551020408;1;49;2;-1,58198790335515;1;0
"AMBART";"obs_jxbn";"E";"count_1m";"quadrat10";16;33;0,941176470588235;8;17;2;-1,78746455963211;1;0
"AMBART";"obs_jxbn";"E";"count_1m";"quadrat2";31;28;0,861111111111111;2;36;2;-1,86579190978003;1;0
"AMBART";"obs_jxbn";"E";"count_1m";"quadrat4";7;17;0,7;4;10;2;-1,82662823470607;1;0
"AMBART";"obs_jxbn";"E";"count_1m";"quadrat5";73;65;0,901234567901235;10;81;2;-1,60368065544181;1;0
"AMBART";"obs_jxbn";"E";"count_1m";"quadrat6";10;19;0,666666666666667;5;15;2;-1,55908052856005;1;0
"AMBART";"obs_jxbn";"E";"count_1m";"quadrat7";107;85;0,625730994152047;3;171;2;-1,50471601048207;1;0
"AMBART";"obs_jxbn";"E";"count_1m";"quadrat9";110;87;0,588235294117647;6;187;2;-1,66997353441023;1;0
"AMBART";"obs_jxbn";"E";"count_cells";"quadrat1";41;206;0,836734693877551;5;49;2;-1,58198790335515;1;0
"AMBART";"obs_jxbn";"E";"count_cells";"quadrat10";15;140;0,882352941176471;4;17;2;-1,78746455963211;1;0
"AMBART";"obs_jxbn";"E";"count_cells";"quadrat2";37;192;1,02777777777778;7;36;2;-1,86579190978003;1;1
"AMBART";"obs_jxbn";"E";"count_cells";"quadrat4";10;164;1;9;10;2;-1,82662823470607;1;0
"AMBART";"obs_jxbn";"E";"count_cells";"quadrat5";74;434;0,91358024691358;2;81;2;-1,60368065544181;1;0
"AMBART";"obs_jxbn";"E";"count_cells";"quadrat6";13;132;0,866666666666667;8;15;2;-1,55908052856005;1;0
"AMBART";"obs_jxbn";"E";"count_cells";"quadrat7";70;362;0,409356725146199;1;171;2;-1,50471601048207;1;0
"AMBART";"obs_jxbn";"E";"count_cells";"quadrat9";164;382;0,877005347593583;10;187;2;-1,66997353441023;1;0
"AMBART";"obs_kgqc";"C";"count_30s";"quadrat1";20;30;0,408163265306122;9;49;2;-1,58198790335515;2;0
"AMBART";"obs_kgqc";"C";"count_30s";"quadrat10";6;30;0,352941176470588;8;17;2;-1,78746455963211;2;0
"AMBART";"obs_kgqc";"C";"count_30s";"quadrat2";20;30;0,555555555555556;10;36;2;-1,86579190978003;2;0
"AMBART";"obs_kgqc";"C";"count_30s";"quadrat4";7;30;0,7;2;10;2;-1,82662823470607;2;0
"AMBART";"obs_kgqc";"C";"count_30s";"quadrat5";25;30;0,308641975308642;3;81;2;-1,60368065544181;2;0
"AMBART";"obs_kgqc";"C";"count_30s";"quadrat6";4;30;0,266666666666667;4;15;2;-1,55908052856005;2;0
"AMBART";"obs_kgqc";"C";"count_30s";"quadrat7";30;30;0,175438596491228;5;171;2;-1,50471601048207;2;0
"AMBART";"obs_kgqc";"C";"count_30s";"quadrat9";30;30;0,160427807486631;7;187;2;-1,66997353441023;2;0
"AMBART";"obs_kgqc";"C";"count_1m";"quadrat1";35;24;0,714285714285714;3;49;2;-1,58198790335515;2;0
"AMBART";"obs_kgqc";"C";"count_1m";"quadrat10";13;19;0,764705882352941;8;17;2;-1,78746455963211;2;0
"AMBART";"obs_kgqc";"C";"count_1m";"quadrat2";28;20;0,777777777777778;4;36;2;-1,86579190978003;2;0
"AMBART";"obs_kgqc";"C";"count_1m";"quadrat4";9;7;0,9;5;10;2;-1,82662823470607;2;0
"AMBART";"obs_kgqc";"C";"count_1m";"quadrat5";67;27;0,827160493827161;1;81;2;-1,60368065544181;2;0
"AMBART";"obs_kgqc";"C";"count_1m";"quadrat6";7;10;0,466666666666667;6;15;2;-1,55908052856005;2;0
"AMBART";"obs_kgqc";"C";"count_1m";"quadrat7";116;104;0,678362573099415;10;171;2;-1,50471601048207;2;0
"AMBART";"obs_kgqc";"C";"count_1m";"quadrat9";100;69;0,53475935828877;7;187;2;-1,66997353441023;2;0
"AMBART";"obs_kgqc";"C";"count_cells";"quadrat1";38;165;0,775510204081633;7;49;2;-1,58198790335515;2;0
"AMBART";"obs_kgqc";"C";"count_cells";"quadrat10";13;67;0,764705882352941;6;17;2;-1,78746455963211;2;0
"AMBART";"obs_kgqc";"C";"count_cells";"quadrat2";32;130;0,888888888888889;9;36;2;-1,86579190978003;2;0
"AMBART";"obs_kgqc";"C";"count_cells";"quadrat4";8;61;0,8;1;10;2;-1,82662823470607;2;0
"AMBART";"obs_kgqc";"C";"count_cells";"quadrat5";69;330;0,851851851851852;4;81;2;-1,60368065544181;2;0
"AMBART";"obs_kgqc";"C";"count_cells";"quadrat6";11;87;0,733333333333333;2;15;2;-1,55908052856005;2;0
"AMBART";"obs_kgqc";"C";"count_cells";"quadrat7";143;460;0,83625730994152;3;171;2;-1,50471601048207;2;0
"AMBART";"obs_kgqc";"C";"count_cells";"quadrat9";153;438;0,818181818181818;10;187;2;-1,66997353441023;2;0
"AMBART";"obs_xhho";"A";"count_30s";"quadrat1";32;30;0,653061224489796;1;49;2;-1,58198790335515;2;0
"AMBART";"obs_xhho";"A";"count_30s";"quadrat10";10;30;0,588235294117647;10;17;2;-1,78746455963211;2;0
"AMBART";"obs_xhho";"A";"count_30s";"quadrat2";24;30;0,666666666666667;2;36;2;-1,86579190978003;2;0
"AMBART";"obs_xhho";"A";"count_30s";"quadrat4";10;30;1;4;10;2;-1,82662823470607;2;0
"AMBART";"obs_xhho";"A";"count_30s";"quadrat5";42;30;0,518518518518518;5;81;2;-1,60368065544181;2;0
"AMBART";"obs_xhho";"A";"count_30s";"quadrat6";12;30;0,8;6;15;2;-1,55908052856005;2;0
"AMBART";"obs_xhho";"A";"count_30s";"quadrat7";53;30;0,309941520467836;7;171;2;-1,50471601048207;2;0
"AMBART";"obs_xhho";"A";"count_30s";"quadrat9";63;30;0,336898395721925;9;187;2;-1,66997353441023;2;0
"AMBART";"obs_xhho";"A";"count_1m";"quadrat1";48;60;0,979591836734694;5;49;2;-1,58198790335515;2;0
"AMBART";"obs_xhho";"A";"count_1m";"quadrat10";16;70;0,941176470588235;2;17;2;-1,78746455963211;2;0
"AMBART";"obs_xhho";"A";"count_1m";"quadrat2";34;38;0,944444444444444;6;36;2;-1,86579190978003;2;0
"AMBART";"obs_xhho";"A";"count_1m";"quadrat4";10;38;1;8;10;2;-1,82662823470607;2;0
"AMBART";"obs_xhho";"A";"count_1m";"quadrat5";74;80;0,91358024691358;3;81;2;-1,60368065544181;2;0
"AMBART";"obs_xhho";"A";"count_1m";"quadrat6";14;36;0,933333333333333;9;15;2;-1,55908052856005;2;0
"AMBART";"obs_xhho";"A";"count_1m";"quadrat7";113;100;0,660818713450292;7;171;2;-1,50471601048207;2;0
"AMBART";"obs_xhho";"A";"count_1m";"quadrat9";158;121;0,844919786096257;10;187;2;-1,66997353441023;2;0
"AMBART";"obs_xhho";"A";"count_cells";"quadrat1";46;265;0,938775510204082;9;49;2;-1,58198790335515;2;0
"AMBART";"obs_xhho";"A";"count_cells";"quadrat10";16;150;0,941176470588235;8;17;2;-1,78746455963211;2;0
"AMBART";"obs_xhho";"A";"count_cells";"quadrat2";35;185;0,972222222222222;1;36;2;-1,86579190978003;2;0
"AMBART";"obs_xhho";"A";"count_cells";"quadrat4";10;132;1;3;10;2;-1,82662823470607;2;0
"AMBART";"obs_xhho";"A";"count_cells";"quadrat5";75;256;0,925925925925926;6;81;2;-1,60368065544181;2;0
"AMBART";"obs_xhho";"A";"count_cells";"quadrat6";14;264;0,933333333333333;4;15;2;-1,55908052856005;2;0
"AMBART";"obs_xhho";"A";"count_cells";"quadrat7";159;530;0,929824561403509;5;171;2;-1,50471601048207;2;0
"AMBART";"obs_xhho";"A";"count_cells";"quadrat9";173;510;0,925133689839572;2;187;2;-1,66997353441023;2;0
"ANAPYR";"obs_aslf";"C";"count_30s";"quadrat1";8;30;0,307692307692308;8;26;4;0,930554769304661;2;0
"ANAPYR";"obs_aslf";"C";"count_30s";"quadrat10";16;30;0,275862068965517;9;58;4;0,341200949223716;2;0
"ANAPYR";"obs_aslf";"C";"count_30s";"quadrat2";20;30;0,454545454545455;10;44;4;0,56837035758733;2;0
"ANAPYR";"obs_aslf";"C";"count_30s";"quadrat4";15;30;0,625;2;24;4;0,815174658632459;2;0
"ANAPYR";"obs_aslf";"C";"count_30s";"quadrat5";6;30;0,352941176470588;3;17;4;0,611808916905182;2;0
"ANAPYR";"obs_aslf";"C";"count_30s";"quadrat6";11;30;0,183333333333333;4;60;4;1,21763125784312;2;0
"ANAPYR";"obs_aslf";"C";"count_30s";"quadrat7";31;30;0,476923076923077;5;65;4;0,203019574045482;2;0
"ANAPYR";"obs_aslf";"C";"count_30s";"quadrat9";11;30;0,282051282051282;7;39;4;1,05342919118981;2;0
"ANAPYR";"obs_aslf";"C";"count_1m";"quadrat1";14;129;0,538461538461538;7;26;4;0,930554769304661;2;0
"ANAPYR";"obs_aslf";"C";"count_1m";"quadrat10";44;128;0,758620689655172;10;58;4;0,341200949223716;2;0
"ANAPYR";"obs_aslf";"C";"count_1m";"quadrat2";37;192;0,840909090909091;4;44;4;0,56837035758733;2;0
"ANAPYR";"obs_aslf";"C";"count_1m";"quadrat4";23;134;0,958333333333333;6;24;4;0,815174658632459;2;0
"ANAPYR";"obs_aslf";"C";"count_1m";"quadrat5";14;203;0,823529411764706;1;17;4;0,611808916905182;2;0
"ANAPYR";"obs_aslf";"C";"count_1m";"quadrat6";40;295;0,666666666666667;3;60;4;1,21763125784312;2;0
"ANAPYR";"obs_aslf";"C";"count_1m";"quadrat7";59;194;0,907692307692308;5;65;4;0,203019574045482;2;0
"ANAPYR";"obs_aslf";"C";"count_1m";"quadrat9";19;93;0,487179487179487;8;39;4;1,05342919118981;2;0
"ANAPYR";"obs_aslf";"C";"count_cells";"quadrat1";14;358;0,538461538461538;7;26;4;0,930554769304661;2;0
"ANAPYR";"obs_aslf";"C";"count_cells";"quadrat10";60;828;1,03448275862069;6;58;4;0,341200949223716;2;1
"ANAPYR";"obs_aslf";"C";"count_cells";"quadrat2";39;555;0,886363636363636;10;44;4;0,56837035758733;2;0
"ANAPYR";"obs_aslf";"C";"count_cells";"quadrat4";22;530;0,916666666666667;1;24;4;0,815174658632459;2;0
"ANAPYR";"obs_aslf";"C";"count_cells";"quadrat5";11;390;0,647058823529412;4;17;4;0,611808916905182;2;0
"ANAPYR";"obs_aslf";"C";"count_cells";"quadrat6";41;946;0,683333333333333;2;60;4;1,21763125784312;2;0
"ANAPYR";"obs_aslf";"C";"count_cells";"quadrat7";60;774;0,923076923076923;3;65;4;0,203019574045482;2;0
"ANAPYR";"obs_aslf";"C";"count_cells";"quadrat9";30;474;0,769230769230769;9;39;4;1,05342919118981;2;0
"ANAPYR";"obs_jdpu";"I";"count_30s";"quadrat1";15;30;0,576923076923077;3;26;4;0,930554769304661;5;0
"ANAPYR";"obs_jdpu";"I";"count_30s";"quadrat10";37;30;0,637931034482759;2;58;4;0,341200949223716;5;0
"ANAPYR";"obs_jdpu";"I";"count_30s";"quadrat2";24;30;0,545454545454545;4;44;4;0,56837035758733;5;0
"ANAPYR";"obs_jdpu";"I";"count_30s";"quadrat4";18;30;0,75;6;24;4;0,815174658632459;5;0
"ANAPYR";"obs_jdpu";"I";"count_30s";"quadrat5";8;30;0,470588235294118;7;17;4;0,611808916905182;5;0
"ANAPYR";"obs_jdpu";"I";"count_30s";"quadrat6";26;30;0,433333333333333;8;60;4;1,21763125784312;5;0
"ANAPYR";"obs_jdpu";"I";"count_30s";"quadrat7";43;30;0,661538461538462;9;65;4;0,203019574045482;5;0
"ANAPYR";"obs_jdpu";"I";"count_30s";"quadrat9";16;30;0,41025641025641;1;39;4;1,05342919118981;5;0
"ANAPYR";"obs_jdpu";"I";"count_1m";"quadrat1";22;105;0,846153846153846;7;26;4;0,930554769304661;5;0
"ANAPYR";"obs_jdpu";"I";"count_1m";"quadrat10";49;105;0,844827586206897;4;58;4;0,341200949223716;5;0
"ANAPYR";"obs_jdpu";"I";"count_1m";"quadrat2";38;110;0,863636363636364;8;44;4;0,56837035758733;5;0
"ANAPYR";"obs_jdpu";"I";"count_1m";"quadrat4";22;90;0,916666666666667;10;24;4;0,815174658632459;5;0
"ANAPYR";"obs_jdpu";"I";"count_1m";"quadrat5";14;110;0,823529411764706;5;17;4;0,611808916905182;5;0
"ANAPYR";"obs_jdpu";"I";"count_1m";"quadrat6";42;118;0,7;1;60;4;1,21763125784312;5;0
"ANAPYR";"obs_jdpu";"I";"count_1m";"quadrat7";64;125;0,984615384615385;9;65;4;0,203019574045482;5;0
"ANAPYR";"obs_jdpu";"I";"count_1m";"quadrat9";31;125;0,794871794871795;2;39;4;1,05342919118981;5;0
"ANAPYR";"obs_jdpu";"I";"count_cells";"quadrat1";24;565;0,923076923076923;1;26;4;0,930554769304661;5;0
"ANAPYR";"obs_jdpu";"I";"count_cells";"quadrat10";55;360;0,948275862068966;10;58;4;0,341200949223716;5;0
"ANAPYR";"obs_jdpu";"I";"count_cells";"quadrat2";42;355;0,954545454545455;3;44;4;0,56837035758733;5;0
"ANAPYR";"obs_jdpu";"I";"count_cells";"quadrat4";24;250;1;5;24;4;0,815174658632459;5;0
"ANAPYR";"obs_jdpu";"I";"count_cells";"quadrat5";11;234;0,647058823529412;8;17;4;0,611808916905182;5;0
"ANAPYR";"obs_jdpu";"I";"count_cells";"quadrat6";44;450;0,733333333333333;7;60;4;1,21763125784312;5;0
"ANAPYR";"obs_jdpu";"I";"count_cells";"quadrat7";65;440;1;6;65;4;0,203019574045482;5;0
"ANAPYR";"obs_jdpu";"I";"count_cells";"quadrat9";29;400;0,743589743589744;4;39;4;1,05342919118981;5;0
"ANAPYR";"obs_rfen";"A";"count_30s";"quadrat1";7;30;0,269230769230769;1;26;4;0,930554769304661;1;0
"ANAPYR";"obs_rfen";"A";"count_30s";"quadrat10";9;30;0,155172413793103;10;58;4;0,341200949223716;1;0
"ANAPYR";"obs_rfen";"A";"count_30s";"quadrat2";16;30;0,363636363636364;2;44;4;0,56837035758733;1;0
"ANAPYR";"obs_rfen";"A";"count_30s";"quadrat4";13;30;0,541666666666667;4;24;4;0,815174658632459;1;0
"ANAPYR";"obs_rfen";"A";"count_30s";"quadrat5";6;30;0,352941176470588;5;17;4;0,611808916905182;1;0
"ANAPYR";"obs_rfen";"A";"count_30s";"quadrat6";8;30;0,133333333333333;6;60;4;1,21763125784312;1;0
"ANAPYR";"obs_rfen";"A";"count_30s";"quadrat7";22;30;0,338461538461538;7;65;4;0,203019574045482;1;0
"ANAPYR";"obs_rfen";"A";"count_30s";"quadrat9";12;30;0,307692307692308;9;39;4;1,05342919118981;1;0
"ANAPYR";"obs_rfen";"A";"count_1m";"quadrat1";10;68;0,384615384615385;4;26;4;0,930554769304661;1;0
"ANAPYR";"obs_rfen";"A";"count_1m";"quadrat10";16;90;0,275862068965517;2;58;4;0,341200949223716;1;0
"ANAPYR";"obs_rfen";"A";"count_1m";"quadrat2";20;127;0,454545454545455;6;44;4;0,56837035758733;1;0
"ANAPYR";"obs_rfen";"A";"count_1m";"quadrat4";16;158;0,666666666666667;8;24;4;0,815174658632459;1;0
"ANAPYR";"obs_rfen";"A";"count_1m";"quadrat5";7;107;0,411764705882353;3;17;4;0,611808916905182;1;0
"ANAPYR";"obs_rfen";"A";"count_1m";"quadrat6";12;127;0,2;9;60;4;1,21763125784312;1;0
"ANAPYR";"obs_rfen";"A";"count_1m";"quadrat7";25;164;0,384615384615385;7;65;4;0,203019574045482;1;0
"ANAPYR";"obs_rfen";"A";"count_1m";"quadrat9";12;80;0,307692307692308;10;39;4;1,05342919118981;1;0
"ANAPYR";"obs_rfen";"A";"count_cells";"quadrat1";11;453;0,423076923076923;9;26;4;0,930554769304661;1;0
"ANAPYR";"obs_rfen";"A";"count_cells";"quadrat10";31;823;0,53448275862069;8;58;4;0,341200949223716;1;0
"ANAPYR";"obs_rfen";"A";"count_cells";"quadrat2";23;641;0,522727272727273;1;44;4;0,56837035758733;1;0
"ANAPYR";"obs_rfen";"A";"count_cells";"quadrat4";15;416;0,625;3;24;4;0,815174658632459;1;0
"ANAPYR";"obs_rfen";"A";"count_cells";"quadrat5";6;302;0,352941176470588;5;17;4;0,611808916905182;1;0
"ANAPYR";"obs_rfen";"A";"count_cells";"quadrat6";17;563;0,283333333333333;4;60;4;1,21763125784312;1;0
"ANAPYR";"obs_rfen";"A";"count_cells";"quadrat7";30;565;0,461538461538462;6;65;4;0,203019574045482;1;0
"ANAPYR";"obs_rfen";"A";"count_cells";"quadrat9";23;735;0,58974358974359;2;39;4;1,05342919118981;1;0
"ANAPYR";"obs_xoto";"E";"count_30s";"quadrat1";12;30;0,461538461538462;7;26;4;0,930554769304661;1;0
"ANAPYR";"obs_xoto";"E";"count_30s";"quadrat10";18;30;0,310344827586207;6;58;4;0,341200949223716;1;0
"ANAPYR";"obs_xoto";"E";"count_30s";"quadrat2";17;30;0,386363636363636;8;44;4;0,56837035758733;1;0
"ANAPYR";"obs_xoto";"E";"count_30s";"quadrat4";18;30;0,75;10;24;4;0,815174658632459;1;0
"ANAPYR";"obs_xoto";"E";"count_30s";"quadrat5";6;30;0,352941176470588;1;17;4;0,611808916905182;1;0
"ANAPYR";"obs_xoto";"E";"count_30s";"quadrat6";9;30;0,15;2;60;4;1,21763125784312;1;0
"ANAPYR";"obs_xoto";"E";"count_30s";"quadrat7";26;30;0,4;3;65;4;0,203019574045482;1;0
"ANAPYR";"obs_xoto";"E";"count_30s";"quadrat9";14;30;0,358974358974359;5;39;4;1,05342919118981;1;0
"ANAPYR";"obs_xoto";"E";"count_1m";"quadrat1";13;95;0,5;1;26;4;0,930554769304661;1;0
"ANAPYR";"obs_xoto";"E";"count_1m";"quadrat10";20;110;0,344827586206897;8;58;4;0,341200949223716;1;0
"ANAPYR";"obs_xoto";"E";"count_1m";"quadrat2";22;93;0,5;2;44;4;0,56837035758733;1;0
"ANAPYR";"obs_xoto";"E";"count_1m";"quadrat4";16;78;0,666666666666667;4;24;4;0,815174658632459;1;0
"ANAPYR";"obs_xoto";"E";"count_1m";"quadrat5";9;81;0,529411764705882;9;17;4;0,611808916905182;1;0
"ANAPYR";"obs_xoto";"E";"count_1m";"quadrat6";16;121;0,266666666666667;5;60;4;1,21763125784312;1;0
