"species";"date";"obs_id";"obs_letter";"quadrat_num";"count_30s";"count_1m";"counting_time_1m";"count_cells";"counting_time_cells";"prop_30s";"prop_1m";"prop_cells";"quadrat_order_30s";"quadrat_order_1m";"quadrat_order_cells";"vegetation_cover";"height_max";"count_TRUE";"occupied_cells_TRUE";"veg_height_median";"species_conspicuousness";"habitat_closure";"exp_bota"
"SANMIN";2020-10-28;"obs_ycff";"C";"quadrat7";65;64;126;97;600;0,637254901960784;0,627450980392157;0,950980392156863;5;5;3;72;21,8;102;46;2,3;2;-0,409188565686029;4
"SANMIN";2020-10-28;"obs_ycff";"C";"quadrat8";3;5;35;8;160;0,333333333333333;0,555555555555556;0,888888888888889;6;9;8;55;41,4;9;9;3,4;2;-0,68227883392891;4
"SANMIN";2020-10-28;"obs_ycff";"C";"quadrat9";24;30;103;38;490;0,51063829787234;0,638297872340426;0,808510638297872;7;8;10;78;44,5;47;35;1,9;2;-0,313443347695341;4
"SANMIN";2020-10-28;"obs_ycff";"C";"quadrat10";6;7;69;7;155;0,6;0,7;0,7;8;10;6;34;33,3;10;8;0,9;2;-1,22940871740044;4
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat1";40;116;260;136;940;0,236686390532544;0,686390532544379;0,804733727810651;7;1;5;37;23,8;169;60;0;2;-1,21959127105969;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat2";22;68;374;69;850;0,255813953488372;0,790697674418605;0,802325581395349;8;2;7;66;31,3;86;51;0,8;2;-0,608226368024881;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat3";1;2;60;3;188;0,25;0,5;0,75;9;10;3;29;54,8;4;4;3,9;2;-1,1642243508514;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat4";36;53;210;72;730;0,48;0,706666666666667;0,96;10;4;9;23;77,2;75;43;0;2;-1,49373699657741;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat5";4;4;70;4;210;0,571428571428571;0,571428571428571;0,571428571428571;1;9;2;38;31,6;7;7;0,4;2;-1,17826362629151;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat6";8;11;130;12;340;0,421052631578947;0,578947368421053;0,631578947368421;2;5;10;32;46;19;11;1;2;-1,26313594066661;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat7";40;81;430;102;1110;0,392156862745098;0,794117647058823;1;3;3;1;72;21,8;102;46;2,3;2;-0,409188565686029;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat8";6;6;110;2;105;0,666666666666667;0,666666666666667;0,222222222222222;4;7;6;55;41,4;9;9;3,4;2;-0,68227883392891;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat9";23;30;253;34;592;0,48936170212766;0,638297872340426;0,723404255319149;5;6;8;78;44,5;47;35;1,9;2;-0,313443347695341;1
"SANMIN";2020-10-28;"obs_lcob";"E";"quadrat10";11;8;110;8;380;1,1;0,8;0,8;6;8;4;34;33,3;10;8;0,9;2;-1,22940871740044;1
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat1";62;79;95;124;741;0,366863905325444;0,467455621301775;0,733727810650888;5;9;3;37;23,8;169;60;0;2;-1,21959127105969;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat2";27;42;114;79;660;0,313953488372093;0,488372093023256;0,918604651162791;6;10;8;66;31,3;86;51;0,8;2;-0,608226368024881;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat3";0;2;54;3;206;0;0,5;0,75;7;6;1;29;54,8;4;4;3,9;2;-1,1642243508514;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat4";35;41;85;68;739;0,466666666666667;0,546666666666667;0,906666666666667;8;2;5;23;77,2;75;43;0;2;-1,49373699657741;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat5";3;5;58;7;278;0,428571428571429;0,714285714285714;1;9;7;7;38;31,6;7;7;0,4;2;-1,17826362629151;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat6";7;7;85;16;500;0,368421052631579;0,368421052631579;0,842105263157895;10;3;6;32;46;19;11;1;2;-1,26313594066661;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat7";49;56;121;89;635;0,480392156862745;0,549019607843137;0,872549019607843;1;1;10;72;21,8;102;46;2,3;2;-0,409188565686029;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat8";4;6;66;8;384;0,444444444444444;0,666666666666667;0,888888888888889;2;5;4;55;41,4;9;9;3,4;2;-0,68227883392891;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat9";21;26;95;41;592;0,446808510638298;0,553191489361702;0,872340425531915;3;4;9;78;44,5;47;35;1,9;2;-0,313443347695341;3
"SANMIN";2020-10-28;"obs_ywgi";"G";"quadrat10";8;9;82;10;404;0,8;0,9;1;4;8;2;34;33,3;10;8;0,9;2;-1,22940871740044;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat1";33;92;109;129;812;0,195266272189349;0,544378698224852;0,763313609467456;3;7;1;37;23,8;169;60;0;2;-1,21959127105969;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat2";15;42;135;76;866;0,174418604651163;0,488372093023256;0,883720930232558;4;8;3;66;31,3;86;51;0,8;2;-0,608226368024881;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat3";2;2;42;4;180;0,5;0,5;1;5;6;9;29;54,8;4;4;3,9;2;-1,1642243508514;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat4";29;50;105;67;762;0,386666666666667;0,666666666666667;0,893333333333333;6;10;5;23;77,2;75;43;0;2;-1,49373699657741;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat5";3;5;34;6;197;0,428571428571429;0,714285714285714;0,857142857142857;7;5;8;38;31,6;7;7;0,4;2;-1,17826362629151;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat6";3;8;54;16;515;0,157894736842105;0,421052631578947;0,842105263157895;8;1;6;32;46;19;11;1;2;-1,26313594066661;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat7";39;80;145;83;572;0,382352941176471;0,784313725490196;0,813725490196078;9;9;7;72;21,8;102;46;2,3;2;-0,409188565686029;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat8";4;5;47;8;290;0,444444444444444;0,555555555555556;0,888888888888889;10;3;2;55;41,4;9;9;3,4;2;-0,68227883392891;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat9";17;29;90;40;718;0,361702127659574;0,617021276595745;0,851063829787234;1;2;4;78;44,5;47;35;1,9;2;-0,313443347695341;3
"SANMIN";2020-10-28;"obs_zvhn";"I";"quadrat10";5;10;72;6;187;0,5;1;0,6;2;4;10;34;33,3;10;8;0,9;2;-1,22940871740044;3
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat1";4;6;69;6;283;0,5;0,75;0,75;1;5;9;80;22,4;8;4;3,1;1;-0,209042250927803;2
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat2";2;3;123;3;210;0,666666666666667;1;1;2;6;1;92;21,2;3;3;5;1;0,129232383864122;2
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat4";7;10;71;13;305;0,466666666666667;0,666666666666667;0,866666666666667;4;8;3;66;10,4;15;10;1,1;1;-0,591917012601486;2
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat5";5;12;133;14;586;0,294117647058824;0,705882352941177;0,823529411764706;5;3;6;96;27,2;17;13;1,6;1;0,0227203725469055;2
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat6";1;2;80;2;150;0,5;1;1;6;9;4;79;23,9;2;2;1,6;1;-0,310170865581755;2
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat7";5;11;113;15;327;0,3125;0,6875;0,9375;7;7;5;78;31,5;16;12;1,4;1;-0,340625606734331;2
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat9";5;7;76;7;235;0,625;0,875;0,875;9;10;2;68;17,1;8;6;1,5;1;-0,531007530296334;2
"ALLCHA";2021-02-05;"obs_autm";"A";"quadrat10";3;4;105;4;293;0,375;0,5;0,5;10;2;8;75;11,2;8;4;1,8;1;-0,377625312114079;2
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat1";6;5;60;6;502;0,75;0,625;0,75;7;1;5;80;22,4;8;4;3,1;1;-0,209042250927803;5
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat2";1;2;60;3;300;0,333333333333333;0,666666666666667;1;8;2;7;92;21,2;3;3;5;1;0,129232383864122;5
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat4";9;12;102;13;286;0,6;0,8;0,866666666666667;10;4;9;66;10,4;15;10;1,1;1;-0,591917012601486;5
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat5";4;11;145;12;484;0,235294117647059;0,647058823529412;0,705882352941177;1;9;2;96;27,2;17;13;1,6;1;0,0227203725469055;5
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat6";1;1;60;2;242;0,5;0,5;1;2;5;10;79;23,9;2;2;1,6;1;-0,310170865581755;5
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat7";4;11;120;16;628;0,25;0,6875;1;3;3;1;78;31,5;16;12;1,4;1;-0,340625606734331;5
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat9";6;7;180;8;300;0,75;0,875;1;5;6;8;68;17,1;8;6;1,5;1;-0,531007530296334;5
"ALLCHA";2021-02-05;"obs_dtwj";"E";"quadrat10";2;3;90;3;381;0,25;0,375;0,375;6;8;4;75;11,2;8;4;1,8;1;-0,377625312114079;5
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat1";4;4;116;4;456;0,5;0,5;0,5;5;9;3;80;22,4;8;4;3,1;1;-0,209042250927803;3
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat2";2;2;158;2;219;0,666666666666667;0,666666666666667;0,666666666666667;6;10;5;92;21,2;3;3;5;1;0,129232383864122;3
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat4";8;9;120;9;240;0,533333333333333;0,6;0,6;8;2;7;66;10,4;15;10;1,1;1;-0,591917012601486;3
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat5";3;5;131;9;275;0,176470588235294;0,294117647058824;0,529411764705882;9;7;10;96;27,2;17;13;1,6;1;0,0227203725469055;3
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat6";2;2;96;2;283;1;1;1;10;3;8;79;23,9;2;2;1,6;1;-0,310170865581755;3
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat7";2;8;180;10;379;0,125;0,5;0,625;1;1;9;78;31,5;16;12;1,4;1;-0,340625606734331;3
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat9";1;5;138;4;163;0,125;0,625;0,5;3;4;6;68;17,1;8;6;1,5;1;-0,531007530296334;3
"ALLCHA";2021-02-05;"obs_hdbg";"G";"quadrat10";2;3;174;3;207;0,25;0,375;0,375;4;6;2;75;11,2;8;4;1,8;1;-0,377625312114079;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat1";4;4;167;5;326;0,5;0,5;0,625;3;7;1;80;22,4;8;4;3,1;1;-0,209042250927803;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat2";1;1;185;2;404;0,333333333333333;0,333333333333333;0,666666666666667;4;8;3;92;21,2;3;3;5;1;0,129232383864122;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat4";7;9;93;11;342;0,466666666666667;0,6;0,733333333333333;6;10;5;66;10,4;15;10;1,1;1;-0,591917012601486;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat5";5;7;286;6;521;0,294117647058824;0,411764705882353;0,352941176470588;7;5;8;96;27,2;17;13;1,6;1;0,0227203725469055;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat6";1;1;134;2;606;0,5;0,5;1;8;1;6;79;23,9;2;2;1,6;1;-0,310170865581755;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat7";7;4;169;13;431;0,4375;0,25;0,8125;9;9;7;78;31,5;16;12;1,4;1;-0,340625606734331;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat9";2;5;143;4;327;0,25;0,625;0,5;1;2;4;68;17,1;8;6;1,5;1;-0,531007530296334;3
"ALLCHA";2021-02-05;"obs_peyb";"I";"quadrat10";2;3;128;3;207;0,25;0,375;0,375;2;4;10;75;11,2;8;4;1,8;1;-0,377625312114079;3
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat1";3;3;70;5;282;0,375;0,375;0,625;8;2;6;80;22,4;8;4;3,1;1;-0,209042250927803;1
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat2";1;1;83;2;180;0,333333333333333;0,333333333333333;0,666666666666667;9;3;8;92;21,2;3;3;5;1;0,129232383864122;1
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat4";7;9;60;11;317;0,466666666666667;0,6;0,733333333333333;1;5;10;66;10,4;15;10;1,1;1;-0,591917012601486;1
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat5";1;4;71;7;296;0,0588235294117647;0,235294117647059;0,411764705882353;2;10;3;96;27,2;17;13;1,6;1;0,0227203725469055;1
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat6";5;2;60;2;301;2,5;1;1;3;6;1;79;23,9;2;2;1,6;1;-0,310170865581755;1
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat7";2;1;78;9;405;0,125;0,0625;0,5625;4;4;2;78;31,5;16;12;1,4;1;-0,340625606734331;1
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat9";2;3;60;2;213;0,25;0,375;0,25;6;7;9;68;17,1;8;6;1,5;1;-0,531007530296334;1
"ALLCHA";2021-02-05;"obs_fxsg";"D";"quadrat10";1;2;52;2;216;0,125;0,25;0,25;7;9;5;75;11,2;8;4;1,8;1;-0,377625312114079;1
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat1";2;5;134;6;382;0,25;0,625;0,75;6;10;4;80;22,4;8;4;3,1;1;-0,209042250927803;2
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat2";1;1;98;1;434;0,333333333333333;0,333333333333333;0,333333333333333;7;1;6;92;21,2;3;3;5;1;0,129232383864122;2
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat4";7;11;222;15;434;0,466666666666667;0,733333333333333;1;9;3;8;66;10,4;15;10;1,1;1;-0,591917012601486;2
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat5";4;4;142;10;895;0,235294117647059;0,235294117647059;0,588235294117647;10;8;1;96;27,2;17;13;1,6;1;0,0227203725469055;2
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat6";2;2;153;4;342;1;1;2;1;4;9;79;23,9;2;2;1,6;1;-0,310170865581755;2
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat7";1;5;145;10;417;0,0625;0,3125;0,625;2;2;10;78;31,5;16;12;1,4;1;-0,340625606734331;2
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat9";1;1;116;7;412;0,125;0,125;0,875;4;5;7;68;17,1;8;6;1,5;1;-0,531007530296334;2
"ALLCHA";2021-02-05;"obs_bbyx";"F";"quadrat10";3;4;70;7;550;0,375;0,5;0,875;5;7;3;75;11,2;8;4;1,8;1;-0,377625312114079;2
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat1";18;17;116;21;382;0,692307692307692;0,653846153846154;0,807692307692308;1;5;9;98;44,9;26;16;9,4;3;0,48592728862912;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat2";36;51;233;46;598;0,409090909090909;0,579545454545455;0,522727272727273;2;6;1;97;43,2;88;45;10,4;3;0,520709969170122;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat3";0;0;124;0;210;0;0;0;3;4;7;98;39,2;1;1;6,2;3;0,31196083077958;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat4";29;33;116;26;456;0,630434782608696;0,717391304347826;0,565217391304348;4;8;3;96;59,5;46;28;8,5;3;0,397835547284977;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat5";8;9;163;10;350;0,727272727272727;0,818181818181818;0,909090909090909;5;3;6;99;27,5;11;10;7,6;3;0,407652993625734;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat6";24;16;98;21;408;1,14285714285714;0,761904761904762;1;6;9;4;100;38,3;21;17;9,4;3;0,52509096370308;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat7";63;49;154;66;629;0,818181818181818;0,636363636363636;0,857142857142857;7;7;5;96;40,5;77;41;7,2;3;0,327161673783601;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat9";9;23;113;27;593;0,257142857142857;0,657142857142857;0,771428571428571;9;10;2;97;29,7;35;23;7,1;3;0,341307059512783;1
"EUPHEL";2021-03-04;"obs_ubmn";"A";"quadrat10";13;15;104;24;363;0,342105263157895;0,394736842105263;0,631578947368421;10;2;8;100;28,4;38;24;6,2;3;0,35112450585354;1
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat1";11;15;90;19;405;0,423076923076923;0,576923076923077;0,730769230769231;9;3;7;98;44,9;26;16;9,4;3;0,48592728862912;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat2";15;30;130;49;458;0,170454545454545;0,340909090909091;0,556818181818182;10;4;9;97;43,2;88;45;10,4;3;0,520709969170122;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat3";0;0;50;0;60;0;0;0;1;2;5;98;39,2;1;1;6,2;3;0,31196083077958;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat4";12;21;85;27;542;0,260869565217391;0,456521739130435;0,58695652173913;2;6;1;96;59,5;46;28;8,5;3;0,397835547284977;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat5";6;8;70;8;215;0,545454545454545;0,727272727272727;0,727272727272727;3;1;4;99;27,5;11;10;7,6;3;0,407652993625734;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat6";10;17;56;19;458;0,476190476190476;0,80952380952381;0,904761904761905;4;7;2;100;38,3;21;17;9,4;3;0,52509096370308;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat7";15;32;135;64;630;0,194805194805195;0,415584415584416;0,831168831168831;5;5;3;96;40,5;77;41;7,2;3;0,327161673783601;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat9";13;19;55;26;306;0,371428571428571;0,542857142857143;0,742857142857143;7;8;10;97;29,7;35;23;7,1;3;0,341307059512783;5
"EUPHEL";2021-03-04;"obs_adse";"C";"quadrat10";11;14;60;23;310;0,289473684210526;0,368421052631579;0,605263157894737;8;10;6;100;28,4;38;24;6,2;3;0,35112450585354;5
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat2";63;80;365;78;1072;0,715909090909091;0,909090909090909;0,886363636363636;8;2;7;97;43,2;88;45;10,4;3;0,520709969170122;1
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat3";0;0;25;0;31;0;0;0;9;10;3;98;39,2;1;1;6,2;3;0,31196083077958;1
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat4";42;42;227;42;635;0,91304347826087;0,91304347826087;0,91304347826087;10;4;9;96;59,5;46;28;8,5;3;0,397835547284977;1
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat5";9;10;142;8;153;0,818181818181818;0,909090909090909;0,727272727272727;1;9;2;99;27,5;11;10;7,6;3;0,407652993625734;1
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat7";60;68;303;68;1505;0,779220779220779;0,883116883116883;0,883116883116883;3;3;1;96;40,5;77;41;7,2;3;0,327161673783601;1
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat9";24;32;221;35;420;0,685714285714286;0,914285714285714;1;5;6;8;97;29,7;35;23;7,1;3;0,341307059512783;1
"EUPHEL";2021-03-04;"obs_navl";"E";"quadrat10";18;21;136;19;437;0,473684210526316;0,552631578947368;0,5;6;8;4;100;28,4;38;24;6,2;3;0,35112450585354;1
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat1";21;26;130;39;756;0,807692307692308;1;1,5;5;9;3;98;44,9;26;16;9,4;3;0,48592728862912;2
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat2";57;60;275;80;962;0,647727272727273;0,681818181818182;0,909090909090909;6;10;5;97;43,2;88;45;10,4;3;0,520709969170122;2
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat3";0;0;77;0;436;0;0;0;7;8;1;98;39,2;1;1;6,2;3;0,31196083077958;2
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat4";35;32;132;27;675;0,760869565217391;0,695652173913043;0,58695652173913;8;2;7;96;59,5;46;28;8,5;3;0,397835547284977;2
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat5";10;10;101;9;200;0,909090909090909;0,909090909090909;0,818181818181818;9;7;10;99;27,5;11;10;7,6;3;0,407652993625734;2
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat6";23;20;82;20;229;1,0952380952381;0,952380952380952;0,952380952380952;10;3;8;100;38,3;21;17;9,4;3;0,52509096370308;2
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat7";35;50;316;76;764;0,454545454545455;0,649350649350649;0,987012987012987;1;1;9;96;40,5;77;41;7,2;3;0,327161673783601;2
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat9";20;28;176;35;849;0,571428571428571;0,8;1;3;4;6;97;29,7;35;23;7,1;3;0,341307059512783;2
"EUPHEL";2021-03-04;"obs_jqda";"G";"quadrat10";10;24;154;24;866;0,263157894736842;0,631578947368421;0,631578947368421;4;6;2;100;28,4;38;24;6,2;3;0,35112450585354;2
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat1";10;8;105;32;777;0,303030303030303;0,242424242424242;0,96969696969697;1;5;9;35;28,7;33;26;3,2;1;-1,08478848828411;3
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat2";12;18;129;21;450;0,5;0,75;0,875;2;6;1;30;30,6;24;22;3,9;1;-1,14464251331442;3
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat4";8;13;217;14;357;0,421052631578947;0,684210526315789;0,736842105263158;4;8;3;43;29,2;19;14;4,3;1;-0,868332818102487;3
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat5";4;6;114;9;286;0,307692307692308;0,461538461538462;0,692307692307692;5;3;6;46;23,6;13;12;2,6;1;-0,902006986224115;3
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat6";10;17;146;22;356;0,37037037037037;0,62962962962963;0,814814814814815;6;9;4;16;39,3;27;22;1,9;1;-1,5275172749881;3
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat7";18;19;122;36;447;0,473684210526316;0,5;0,947368421052632;7;7;5;15;23;38;29;0,4;1;-1,62864588964206;3
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat9";23;32;180;49;573;0,396551724137931;0,551724137931034;0,844827586206897;9;10;2;42;26,2;58;40;2,6;1;-0,980334336372035;3
"EROCIC";2021-03-18;"obs_hdbg";"A";"quadrat10";4;4;136;9;307;0,4;0,4;0,9;10;2;8;50;26,1;10;7;4,3;1;-0,731259955343627;3
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat1";7;12;90;27;549;0,212121212121212;0,363636363636364;0,818181818181818;9;2;7;35;28,7;33;26;3,2;1;-1,08478848828411;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat2";13;18;115;18;310;0,541666666666667;0,75;0,75;10;4;9;30;30,6;24;22;3,9;1;-1,14464251331442;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat3";0;0;217;0;116;0;0;0;1;3;5;38;16,4;1;1;1,4;1;-1,12389910821353;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat4";3;8;121;17;779;0,157894736842105;0,421052631578947;0,894736842105263;2;6;1;43;29,2;19;14;4,3;1;-0,868332818102487;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat5";1;11;161;9;244;0,0769230769230769;0,846153846153846;0,692307692307692;3;1;4;46;23,6;13;12;2,6;1;-0,902006986224115;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat6";9;14;107;24;414;0,333333333333333;0,518518518518518;0,888888888888889;4;7;2;16;39,3;27;22;1,9;1;-1,5275172749881;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat7";18;25;90;27;424;0,473684210526316;0,657894736842105;0,710526315789474;5;5;3;15;23;38;29;0,4;1;-1,62864588964206;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat9";11;28;87;46;334;0,189655172413793;0,482758620689655;0,793103448275862;7;8;10;42;26,2;58;40;2,6;1;-0,980334336372035;2
"EROCIC";2021-03-18;"obs_kyyn";"C";"quadrat10";5;9;133;8;167;0,5;0,9;0,8;8;10;6;50;26,1;10;7;4,3;1;-0,731259955343627;2
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat1";8;8;66;22;241;0,242424242424242;0,242424242424242;0,666666666666667;7;1;5;35;28,7;33;26;3,2;1;-1,08478848828411;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat2";12;17;84;19;347;0,5;0,708333333333333;0,791666666666667;8;2;7;30;30,6;24;22;3,9;1;-1,14464251331442;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat3";0;0;170;0;109;0;0;0;9;10;3;38;16,4;1;1;1,4;1;-1,12389910821353;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat4";6;10;173;7;188;0,315789473684211;0,526315789473684;0,368421052631579;10;4;9;43;29,2;19;14;4,3;1;-0,868332818102487;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat5";5;7;210;11;288;0,384615384615385;0,538461538461538;0,846153846153846;1;9;2;46;23,6;13;12;2,6;1;-0,902006986224115;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat6";10;18;137;23;324;0,37037037037037;0,666666666666667;0,851851851851852;2;5;10;16;39,3;27;22;1,9;1;-1,5275172749881;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat7";12;15;88;29;432;0,315789473684211;0,394736842105263;0,763157894736842;3;3;1;15;23;38;29;0,4;1;-1,62864588964206;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat9";10;36;176;45;594;0,172413793103448;0,620689655172414;0,775862068965517;5;6;8;42;26,2;58;40;2,6;1;-0,980334336372035;3
"EROCIC";2021-03-18;"obs_rbhv";"E";"quadrat10";8;8;165;9;207;0,8;0,8;0,9;6;8;4;50;26,1;10;7;4,3;1;-0,731259955343627;3
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat1";9;10;117;28;680;0,272727272727273;0,303030303030303;0,848484848484849;5;9;3;35;28,7;33;26;3,2;1;-1,08478848828411;1
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat2";11;15;97;17;572;0,458333333333333;0,625;0,708333333333333;6;10;5;30;30,6;24;22;3,9;1;-1,14464251331442;1
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat3";0;0;170;0;152;0;0;0;7;8;1;38;16,4;1;1;1,4;1;-1,12389910821353;1
"EROCIC";2021-03-18;"obs_ohou";"G";"quadrat4";5;10;330;7;213;0,263157894736842;0,526315789473684;0,368421052631579;8;2;7;43;29,2;19;14;4,3;1;-0,868332818102487;1
